,Provider ID,Hospital Name,State,Emergency Services,Use of EHRs,Mortality,Safety of care,Readmission,Patient experience,Effectiveness of care,Timeliness of care,Medical imaging use,Hospital overall rating
4063,451326,CHILLICOTHE HOSPITAL DISTRICT,TX,True,True,,,,,,,,
4064,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,True,True,-1,0,0,0,0,-1,-1,4.0
4065,450634,DENTON REGIONAL MEDICAL CENTER,TX,True,True,-1,0,1,0,0,0,0,3.0
4066,530015,ST JOHNS MEDICAL CENTER,WY,True,True,0,0,0,1,0,1,0,4.0
4067,511314,POCAHONTAS MEMORIAL HOSPITAL,WV,True,True,,,,,,,,
4068,670073,METHODIST HOSPITAL FOR SURGERY,TX,True,,,0,,1,0,,,4.0
4069,450200,WADLEY REGIONAL MEDICAL CENTER,TX,True,True,0,-1,0,0,0,-1,-1,2.0
4070,451338,CULBERSON HOSPITAL,TX,False,True,,,,,,0,,
4071,450176,MISSION REGIONAL MEDICAL CENTER,TX,True,True,-1,1,1,1,0,0,0,4.0
4072,501316,KLICKITAT VALLEY HOSPITAL,WA,True,True,,,0,,0,0,,3.0
4073,450484,WOODLAND HEIGHTS MEDICAL CENTER,TX,True,True,0,-1,0,0,0,1,0,3.0
4074,450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,TX,True,True,0,0,0,-1,0,0,0,3.0
4075,461308,SAN JUAN HOSPITAL,UT,True,True,,,0,,,,,
4076,500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WA,False,,,0,,,0,,-1,3.0
4077,450686,UNIVERSITY MEDICAL CENTER,TX,True,True,1,1,0,0,0,0,-1,3.0
4078,451344,HANSFORD COUNTY HOSPITAL,TX,True,True,,,,,0,0,,
4079,450253,BELLVILLE GENERAL HOSPITAL,TX,True,True,,,0,,0,0,,3.0
4080,490022,"MARY WASHINGTON HOSPITAL, INC",VA,True,True,-1,-1,1,-1,0,-1,1,2.0
4081,490048,LEWISGALE MEDICAL CENTER,VA,True,True,0,1,1,-1,0,1,0,3.0
4082,501334,LAKE CHELAN COMMUNITY HOSPITAL,WA,True,True,,,,,,0,,
4083,460007,CEDAR CITY HOSPITAL,UT,True,True,0,0,0,1,0,1,0,4.0
4084,460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,True,True,0,-1,-1,-1,0,1,0,2.0
4085,521319,EDGERTON HOSPITAL AND HEALTH SERVICES,WI,True,True,,,,,,,,
4086,500152,SWEDISH ISSAQUAH,WA,True,True,0,1,0,1,0,1,0,3.0
4087,460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,True,True,0,-1,-1,-1,0,0,0,3.0
4088,490075,DANVILLE REGIONAL MEDICAL CENTER,VA,True,True,1,-1,1,-1,0,-1,0,1.0
4089,531306,WASHAKIE MEDICAL CENTER,WY,True,True,0,,0,,0,,,3.0
4090,450668,SIERRA MEDICAL CENTER,TX,True,True,0,-1,-1,-1,0,0,0,2.0
4091,451366,COCHRAN MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4092,490110,LEWISGALE HOSPITAL MONTGOMERY,VA,True,True,1,0,1,0,0,1,0,2.0
4093,670089,NIX COMMUNITY GENERAL HOSPITAL,TX,True,True,,,,,0,1,,
4094,451308,YOAKUM COUNTY HOSPITAL,TX,True,True,0,,0,,,,,
4095,460039,BEAR RIVER VALLEY HOSPITAL,UT,True,True,,,,,0,0,,
4096,510055,CABELL HUNTINGTON HOSPITAL INC,WV,True,True,1,-1,1,0,0,-1,0,2.0
4097,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,TX,True,True,,,,,0,1,,
4098,450235,MEMORIAL HOSPITAL,TX,True,True,0,,0,,0,1,0,3.0
4099,450422,BAYLOR MEDICAL CENTER AT UPTOWN,TX,True,True,,,,1,0,0,,
4100,670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,TX,True,True,0,-1,1,0,0,0,0,2.0
4101,501302,DAYTON GENERAL HOSPITAL,WA,False,True,,,,,,,,
4102,500058,KADLEC REGIONAL MEDICAL CENTER,WA,True,True,1,1,1,0,1,-1,1,3.0
4103,450864,TEXAS SPINE AND JOINT HOSPITAL,TX,True,True,,1,,1,0,0,0,5.0
4104,490140,"STAFFORD HOSPITAL, LLC",VA,True,True,0,-1,0,1,0,-1,0,3.0
4105,450827,KELL WEST REGIONAL HOSPITAL,TX,True,True,,1,0,1,0,1,0,4.0
4106,670010,MAYHILL HOSPITAL,TX,False,,,,,,,,,
4107,451364,OTTO KAISER MEMORIAL HOSPITAL,TX,True,True,,,0,,0,1,,3.0
4108,451387,UVALDE MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4109,493302,CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS,VA,False,,,,,,,,,
4110,450573,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,True,True,0,,0,0,0,0,0,3.0
4111,460043,OREM COMMUNITY HOSPITAL,UT,True,True,,,,1,0,0,,
4112,460023,AMERICAN FORK HOSPITAL,UT,True,True,,-1,-1,1,0,1,0,4.0
4113,670077,HOUSTON METHODIST WEST HOSPITAL,TX,True,True,0,1,-1,1,0,0,0,4.0
4114,521351,REEDSBURG AREA MEDICAL CENTER,WI,True,True,0,,0,1,0,1,0,3.0
4115,450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TX,True,True,0,0,0,1,0,0,0,4.0
4116,520051,COLUMBIA ST MARYS HOSPITAL MILWAUKEE,WI,True,True,0,0,0,-1,0,0,0,3.0
4117,490118,HENRICO DOCTORS' HOSPITAL,VA,True,True,0,1,0,1,1,1,0,4.0
4118,670045,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",TX,True,,,,,,,,,
4119,451372,MULESHOE AREA MEDICAL CENTER,TX,True,True,,,0,,,,,
4120,460060,LONE PEAK HOSPITAL,UT,True,True,,,0,1,0,1,0,3.0
4121,670094,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,TX,True,True,,,,,0,0,,
4122,531314,NIOBRARA HEALTH & LIFE CENTER,WY,True,True,,,,,,,,
4123,451310,BALLINGER MEMORIAL HOSPITAL,TX,True,True,,,0,,,,,
4124,490129,HALQUIST MEMORIAL INPATIENT CENTER,VA,False,,,,,,,,,
4125,501335,ST ELIZABETH HOSPITAL,WA,True,True,0,,0,0,0,0,0,3.0
4126,521304,GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS,WI,True,True,0,,0,,0,1,,4.0
4127,501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,WA,True,True,,,,,0,0,,
4128,471302,MT ASCUTNEY HOSPITAL,VT,True,True,0,,0,,,,,
4129,450788,"CORPUS CHRISTI MEDICAL CENTER,THE",TX,True,True,0,1,-1,0,0,0,0,4.0
4130,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,TX,True,True,0,0,-1,1,0,0,0,4.0
4131,450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,True,True,,,,1,0,0,,
4132,670117,TEXAS GENERAL HOSPITAL- VZRMC LP,TX,True,,,,,,,,,
4133,521346,THEDACARE MEDICAL CENTER - SHAWANO INC,WI,True,True,0,,0,-1,0,,,3.0
4134,450875,QUAIL CREEK SURGICAL HOSPITAL,TX,True,,,,,1,,,,
4135,451322,GRIMES ST JOSEPH HEALTH CENTER,TX,True,True,,,0,,,,,
4136,531311,CROOK COUNTY HOSPITAL,WY,True,True,,,,,,,,
4137,451362,CLAY COUNTY MEMORIAL HOSPITAL,TX,True,True,,,0,,,,,
4138,510048,LOGAN REGIONAL MEDICAL CENTER,WV,True,True,-1,0,0,-1,0,0,1,3.0
4139,511303,MINNIE HAMILTON HEALTH SYSTEM,WV,True,True,0,,0,,0,1,,3.0
4140,451380,EAST TEXAS MEDICAL CENTER QUITMAN,TX,True,True,0,,0,1,0,0,0,3.0
4141,520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,WI,True,True,1,0,-1,1,0,1,0,3.0
4142,500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,True,True,1,-1,-1,0,0,-1,1,3.0
4143,521343,STOUGHTON HOSPITAL,WI,True,True,,,0,1,0,1,0,4.0
4144,451355,COLLINGSWORTH GENERAL HOSPITAL,TX,True,True,,,,,,1,,
4145,450358,HOUSTON METHODIST HOSPITAL,TX,True,True,-1,-1,-1,1,1,-1,-1,5.0
4146,450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,True,True,,,,1,0,0,,
4147,450869,DOCTORS HOSPITAL AT RENAISSANCE,TX,True,True,-1,0,-1,-1,0,-1,-1,3.0
4148,521333,BLACK RIVER MEMORIAL HOSPITAL,WI,True,True,0,,0,1,,1,,4.0
4149,450851,BAYLOR HEART AND VASCULAR HOSPITAL,TX,True,True,0,,-1,1,,,,4.0
4150,491303,DICKENSON COMMUNITY HOSPITAL,VA,True,True,,,,,0,1,0,
4151,670024,NORTH CYPRESS MEDICAL CENTER,TX,True,True,-1,0,0,1,0,-1,-1,3.0
4152,500077,PROVIDENCE HOLY FAMILY HOSPITAL,WA,True,True,0,-1,-1,0,0,-1,1,3.0
4153,501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,WA,True,True,0,,0,1,,,,3.0
4154,450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,TX,True,True,0,0,1,-1,0,-1,0,2.0
4155,490107,RESTON HOSPITAL CENTER,VA,True,True,0,1,1,-1,0,1,0,2.0
4156,511320,JACKSON GENERAL HOSPITAL,WV,True,True,0,,0,0,0,0,0,3.0
4157,511306,ROANE GENERAL HOSPITAL,WV,True,True,,,0,,0,0,-1,3.0
4158,450587,BROWNWOOD REGIONAL MEDICAL CENTER,TX,True,True,1,1,0,-1,0,0,-1,2.0
4159,490063,INOVA FAIRFAX HOSPITAL,VA,True,True,0,0,1,0,0,0,1,3.0
4160,450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,True,True,0,1,-1,0,0,-1,-1,3.0
4161,451312,RICE MEDICAL CENTER,TX,True,True,,,,,,,,
4162,450400,PARKVIEW REGIONAL HOSPITAL,TX,True,True,0,,0,,0,1,,3.0
4163,450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,True,True,,,,1,0,,,
4164,490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,VA,True,True,0,0,-1,0,0,-1,1,3.0
4165,500027,SWEDISH MEDICAL CENTER,WA,True,True,0,-1,-1,0,0,1,0,3.0
4166,520070,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,WI,True,True,0,-1,-1,1,0,0,0,5.0
4167,521358,MINISTRY DOOR COUNTY MEDICAL CENTER,WI,True,True,0,,-1,1,0,0,0,4.0
4168,461302,MOAB REGIONAL HOSPITAL,UT,True,True,,,0,,0,0,,3.0
4169,670049,NORTH CENTRAL SURGICAL CENTER LLP,TX,True,True,,,,1,1,0,,
4170,500054,PROVIDENCE SACRED HEART MEDICAL CENTER,WA,True,True,1,0,-1,-1,0,0,1,3.0
4171,670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,TX,True,True,,,,1,0,,,
4172,451325,CONCHO COUNTY HOSPITAL,TX,True,True,,,,,,,,
4173,670116,WISE HEALTH SYSTEM,TX,True,,,,,,,,,
4174,450209,NORTHWEST TEXAS HOSPITAL,TX,True,True,0,-1,-1,-1,0,-1,0,3.0
4175,670111,CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA,TX,False,,,,,,,,,
4176,460014,MOUNTAIN WEST MEDICAL CENTER,UT,True,True,0,0,0,-1,0,0,,3.0
4177,450867,SETON NORTHWEST HOSPITAL,TX,True,True,0,1,0,0,0,0,,4.0
4178,450808,NORTHWEST HILLS SURGICAL HOSPITAL,TX,True,True,,,,1,0,,,
4179,520139,AURORA WEST ALLIS MEDICAL CENTER,WI,True,True,0,0,-1,0,0,1,0,4.0
4180,501330,SUNNYSIDE COMMUNITY HOSPITAL,WA,True,True,0,,0,-1,,,,2.0
4181,450178,PECOS COUNTY MEMORIAL HOSPITAL,TX,True,True,0,,1,0,0,0,,3.0
4182,531315,SOUTH LINCOLN MEDICAL CENTER - CAH,WY,True,True,,,,,,,,
4183,501307,ODESSA MEMORIAL HEALTHCARE CENTER,WA,True,True,,,,,,,,
4184,520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,WI,True,True,0,0,0,1,1,1,0,4.0
4185,670043,CEDAR PARK REGIONAL MEDICAL CENTER,TX,True,True,0,0,1,-1,0,0,0,2.0
4186,521309,MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS,WI,True,True,,,0,,0,1,,4.0
4187,520089,UNITYPOINT HEALTH - MERITER,WI,True,True,-1,0,-1,1,0,1,0,5.0
4188,510062,BECKLEY ARH HOSPITAL,WV,True,True,0,1,1,-1,0,-1,-1,2.0
4189,451350,PLAINS MEMORIAL HOSPITAL,TX,True,True,,,,,0,1,,
4190,460005,OGDEN REGIONAL MEDICAL CENTER,UT,True,True,0,1,0,-1,0,1,0,3.0
4191,520013,SACRED HEART HOSPITAL,WI,True,True,0,-1,-1,1,0,1,0,4.0
4192,510058,CAMDEN CLARK MEDICAL CENTER,WV,True,True,0,-1,1,-1,0,1,-1,2.0
4193,521335,HUDSON HOSPITAL,WI,True,True,0,,0,1,0,1,0,4.0
4194,450670,TOMBALL REGIONAL MEDICAL CENTER,TX,True,True,-1,-1,-1,-1,0,0,0,3.0
4195,500124,EVERGREENHEALTH MEDICAL CENTER,WA,True,True,-1,1,-1,0,0,0,1,5.0
4196,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,TX,True,True,0,1,0,1,1,1,0,4.0
4197,670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,True,True,0,0,0,0,1,0,0,3.0
4198,460042,LAKEVIEW HOSPITAL,UT,True,True,0,1,-1,1,0,1,0,4.0
4199,490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,VA,True,True,0,,0,0,0,1,0,4.0
4200,450571,SHANNON MEDICAL CENTER,TX,True,True,0,1,-1,1,1,1,0,4.0
4201,521353,CUMBERLAND MEMORIAL HOSPITAL,WI,True,True,,,0,,,,,
4202,450213,UNIVERSITY HEALTH SYSTEM,TX,True,True,0,-1,0,-1,0,-1,-1,1.0
4203,490060,CLINCH VALLEY MEDICAL CENTER,VA,True,True,-1,0,0,0,0,1,-1,4.0
4204,500005,VIRGINIA MASON MEDICAL CENTER,WA,True,True,0,1,0,1,0,0,0,4.0
4205,451354,HAMILTON HOSPITAL,TX,True,True,,,0,,,0,,
4206,460026,SEVIER VALLEY MEDICAL CENTER,UT,True,True,,,0,0,0,1,0,4.0
4207,511310,SUMMERS COUNTY ARH HOSPITAL,WV,True,True,0,,0,,,,,
4208,670112,CUMBERLAND SURGICAL HOSPITAL,TX,True,,,,,,,,,
4209,501322,FERRY COUNTY MEMORIAL HOSPITAL,WA,True,True,,,,,,,,
4210,501321,NORTH VALLEY HOSPITAL,WA,True,True,,,0,,0,0,,3.0
4211,510091,CHARLESTON SURGICAL HOSPITAL,WV,False,,,,,,,,,
4212,450489,MEDICAL ARTS HOSPITAL,TX,True,True,,,,,0,1,,
4213,500021,ST CLARE HOSPITAL,WA,True,True,0,-1,-1,-1,0,-1,0,3.0
4214,450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,True,True,,,,1,0,,,
4215,520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,WI,True,True,-1,0,-1,0,0,0,0,3.0
4216,450698,LAMB HEALTHCARE CENTER,TX,True,True,,,,,0,1,,
4217,670059,ST LUKES LAKESIDE HOSPITAL,TX,True,True,,,,1,0,0,0,
4218,520059,AURORA MEMORIAL HOSPITAL BURLINGTON,WI,True,True,0,1,-1,0,0,1,0,4.0
4219,521310,HSHS ST CLARE MEMORIAL HOSPITAL,WI,True,True,0,,0,0,0,1,0,3.0
4220,530014,CHEYENNE REGIONAL MEDICAL CENTER,WY,True,True,0,1,1,-1,0,0,0,2.0
4221,511311,HAMPSHIRE MEMORIAL HOSPITAL,WV,True,True,,,0,,,,,
4222,451335,MUENSTER MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4223,520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,WI,True,True,0,0,-1,1,0,1,0,4.0
4224,450820,HOUSTON METHODIST SUGARLAND HOSPITAL,TX,True,True,-1,1,0,1,0,-1,-1,4.0
4225,450539,COVENANT HOSPITAL PLAINVIEW,TX,True,True,0,0,0,0,-1,0,0,3.0
4226,670056,SETON MEDICAL CENTER HAYS,TX,True,True,0,0,0,1,0,0,0,4.0
4227,450580,TIMBERLANDS HOSPITAL,TX,True,True,0,,0,,-1,1,0,2.0
4228,501303,WILLAPA HARBOR HOSPITAL,WA,True,True,,,0,,,,,
4229,471301,GIFFORD MEDICAL CENTER,VT,True,True,0,,1,-1,,,,3.0
4230,451319,MOTHER FRANCES HOSPITAL JACKSONVILLE,TX,True,True,0,,0,,,,,
4231,450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TX,True,True,0,0,-1,1,0,0,0,4.0
4232,493301,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,VA,True,True,,,,,,,,
4233,520136,WHEATON FRANCISCAN - ST JOSEPH,WI,True,True,0,-1,-1,0,0,0,0,3.0
4234,450709,HOUSTON METHODIST ST JOHN HOSPITAL,TX,True,True,0,0,0,0,0,-1,,3.0
4235,450659,PARK PLAZA HOSPITAL,TX,True,True,0,1,-1,-1,0,0,0,4.0
4236,450340,SAN ANGELO COMMUNITY MEDICAL CENTER,TX,True,True,0,0,0,1,0,1,0,3.0
4237,450694,EL CAMPO MEMORIAL HOSPITAL,TX,True,True,0,,0,,0,0,,3.0
4238,510023,WEIRTON MEDICAL CENTER,WV,True,True,-1,1,1,-1,-1,1,0,3.0
4239,450475,ETMC HENDERSON,TX,False,True,0,0,0,0,0,0,0,3.0
4240,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,VA,True,True,0,,1,-1,0,1,0,2.0
4241,670053,ST LUKE'S SUGAR LAND HOSPITAL,TX,True,True,0,0,-1,-1,0,0,,3.0
4242,501304,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT,WA,True,,0,,0,,0,0,0,3.0
4243,500001,NORTHWEST HOSPITAL,WA,True,True,1,1,-1,1,0,-1,0,4.0
4244,450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,TX,True,True,0,0,0,0,0,0,,3.0
4245,520034,AURORA MEDICAL CTR MANITOWOC COUNTY,WI,True,True,0,0,-1,1,0,1,0,4.0
4246,450847,MEMORIAL HERMANN KATY HOSPITAL,TX,True,True,0,1,0,1,0,0,-1,4.0
4247,450702,LONGVIEW REGIONAL MEDICAL CENTER,TX,True,True,-1,1,0,0,0,0,-1,4.0
4248,520087,GUNDERSEN LUTHERAN MEDICAL CENTER,WI,True,True,1,0,-1,1,0,1,0,4.0
4249,531312,WEST PARK HOSPITAL DISTRICT,WY,True,True,0,,-1,1,0,0,0,4.0
4250,450672,PLAZA MEDICAL CENTER OF FORT WORTH,TX,True,True,0,0,-1,0,0,0,0,3.0
4251,670072,HOPEBRIDGE HOSPITAL,TX,False,True,,,,,,,,
4252,521317,CALUMET MEDICAL CENTER,WI,True,True,,,,,0,1,,
4253,450465,MATAGORDA REGIONAL MEDICAL CENTER,TX,True,True,0,0,0,0,0,0,,3.0
4254,510030,DAVIS MEDICAL CENTER,WV,True,True,0,-1,0,0,0,1,0,3.0
4255,451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4256,521320,TOMAH MEMORIAL HOSPITAL,WI,True,True,0,,0,1,0,1,,4.0
4257,521312,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY,WI,True,True,,,0,,0,1,,3.0
4258,521316,GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS,WI,True,True,,,,,,1,,
4259,501312,PROSSER MEMORIAL HOSPITAL,WA,True,True,0,,0,0,,,,3.0
4260,461310,BLUE MOUNTAIN HOSPITAL,UT,True,True,,,,,,,,
4261,490018,AUGUSTA HEALTH,VA,True,True,1,1,-1,0,0,0,0,3.0
4262,451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,TX,True,True,0,,1,,,,,
4263,490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,True,True,0,,-1,0,0,0,0,3.0
4264,520193,AURORA BAYCARE MEDICAL CTR,WI,True,True,0,0,0,1,0,1,0,4.0
4265,670078,BAPTIST EMERGENCY HOSPITAL,TX,True,,,,0,1,0,1,1,4.0
4266,451384,COGDELL MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4267,670069,METHODIST MCKINNEY HOSPITAL,TX,True,,,0,,1,0,1,,4.0
4268,531309,NORTH BIG HORN HOSPITAL DISTRICT,WY,True,True,,,,,,,,
4269,450347,HUNTSVILLE MEMORIAL HOSPITAL,TX,True,True,0,1,1,-1,0,0,0,2.0
4270,451386,MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4271,531313,STAR VALLEY MEDICAL CENTER,WY,True,True,,,0,1,0,0,0,3.0
4272,670098,RESOLUTE HEALTH HOSPITAL,TX,True,True,,0,0,1,0,1,,3.0
4273,450747,PALESTINE REGIONAL MEDICAL CENTER,TX,True,True,0,0,0,-1,0,1,0,3.0
4274,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,True,True,-1,1,-1,1,0,0,0,4.0
4275,500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA,True,True,-1,-1,-1,-1,0,-1,1,3.0
4276,490044,SENTARA OBICI HOSPITAL,VA,True,True,0,1,-1,1,0,-1,1,4.0
4277,451367,EAST TEXAS MEDICAL CENTER PITTSBURG,TX,True,True,0,,0,1,,,,4.0
4278,450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,TX,True,True,,,,,,,,
4279,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,WY,True,True,0,,0,,,,,
4280,450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,TX,True,True,0,1,-1,0,0,0,0,4.0
4281,500072,OLYMPIC MEDICAL CENTER,WA,True,True,1,-1,-1,0,0,1,0,2.0
4282,670103,MEDICAL CITY ALLIANCE,TX,True,True,,,,1,0,1,,
4283,493300,CUMBERLAND HOSPITAL LLC,VA,False,,,,,,,,,
4284,520019,MINISTRY SAINT MARYS HOSPITAL,WI,True,True,0,0,0,0,0,0,0,3.0
4285,461304,CENTRAL VALLEY MEDICAL CENTER - CAH,UT,True,True,,,0,1,0,0,,4.0
4286,490005,WINCHESTER MEDICAL CENTER,VA,True,True,0,1,1,-1,0,0,1,3.0
4287,670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,TX,True,True,0,0,0,1,0,0,0,4.0
4288,450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,TX,True,True,0,0,-1,0,0,0,0,4.0
4289,450243,HAMLIN MEMORIAL HOSPITAL,TX,True,True,,,,,0,1,,
4290,521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,WI,True,True,,,0,,,,,
4291,450893,THE HEART HOSPITAL BAYLOR DENTON,TX,True,True,,,,1,0,1,,
4292,521356,BELLIN HEALTH OCONTO HOSPITAL,WI,True,True,,,,,0,1,0,
4293,520138,AURORA ST LUKES MEDICAL CENTER,WI,True,True,-1,-1,-1,1,1,1,0,4.0
4294,450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TX,True,True,0,1,-1,1,0,0,0,4.0
4295,461301,FILLMORE COMMUNITY HOSPITAL,UT,True,True,,,,,0,0,,
4296,460052,TIMPANOGOS REGIONAL HOSPITAL,UT,True,True,0,0,0,1,0,1,,4.0
4297,451339,THROCKMORTON COUNTY MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4298,500141,ST FRANCIS COMMUNITY HOSPITAL,WA,True,True,0,0,-1,-1,0,-1,0,3.0
4299,450716,CYPRESS FAIRBANKS MEDICAL CENTER,TX,True,True,0,0,1,-1,0,0,0,2.0
4300,511304,SISTERSVILLE GENERAL HOSPITAL,WV,True,True,,,,,0,1,,
4301,511315,POTOMAC VALLEY HOSPITAL,WV,True,True,0,,0,,,,,
4302,451316,MADISON ST JOSEPH HEALTH CENTER,TX,False,True,,,0,,,,,
4303,490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,True,True,,,0,0,0,0,,3.0
4304,451301,REAGAN MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4305,470024,NORTHWESTERN MEDICAL CENTER INC,VT,True,True,0,0,1,0,0,1,0,2.0
4306,511309,WAR MEMORIAL HOSPITAL INC,WV,True,True,0,,0,,,,,
4307,521331,BURNETT MEDICAL CENTER,WI,True,True,0,,0,1,,,,3.0
4308,520189,AURORA MEDICAL CTR KENOSHA,WI,True,True,0,0,-1,1,0,1,0,4.0
4309,670096,"BAY AREA REGIONAL MEDICAL CENTER, LLC",TX,True,True,0,0,-1,-1,,0,,3.0
4310,520076,BEAVER DAM COMMUNITY HOSPITAL,WI,True,True,0,0,-1,1,0,1,0,4.0
4311,520028,THE MONROE CLINIC,WI,True,True,0,0,-1,1,0,1,0,4.0
4312,510070,RALEIGH GENERAL HOSPITAL,WV,True,True,-1,1,1,-1,0,0,0,2.0
4313,450130,NIX HEALTH CARE SYSTEM,TX,True,True,0,0,-1,-1,0,1,0,3.0
4314,490101,INOVA FAIR OAKS HOSPITAL,VA,True,True,0,1,1,1,0,1,0,4.0
4315,523302,CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,WI,True,True,,,,,,,,
4316,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,TX,True,True,0,-1,0,1,0,0,0,3.0
4317,520195,COLUMBIA CENTER,WI,False,True,,,,1,,,,
4318,521352,UPLAND HILLS HEALTH,WI,True,True,0,,0,1,0,1,,4.0
4319,450643,DOCTORS HOSPITAL OF LAREDO,TX,True,True,0,1,0,-1,0,-1,0,3.0
4320,520116,WATERTOWN REGIONAL MEDICAL CENTER,WI,True,True,0,0,-1,1,0,0,0,4.0
4321,500011,HIGHLINE MEDICAL CENTER,WA,True,True,0,0,-1,-1,0,0,0,3.0
4322,450565,PALO PINTO GENERAL HOSPITAL,TX,True,True,0,,0,0,0,1,-1,2.0
4323,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,WI,True,True,0,0,-1,1,1,0,1,4.0
4324,450451,GLEN ROSE MEDICAL CENTER,TX,True,True,0,,0,,0,1,0,4.0
4325,530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,WY,True,True,0,0,0,0,0,1,-1,2.0
4326,450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,TX,True,True,-1,1,-1,0,0,0,-1,5.0
4327,490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,VA,True,True,0,-1,1,0,0,-1,0,2.0
4328,450348,FALLS COMMUNITY HOSPITAL AND CLINIC,TX,True,True,,,0,1,0,1,,4.0
4329,490007,SENTARA NORFOLK GENERAL HOSPITAL,VA,True,True,0,-1,-1,1,0,-1,0,3.0
4330,451358,MEMORIAL HOSPITAL,TX,True,True,,,,,,,,
4331,520011,LAKEVIEW MEDICAL CENTER,WI,True,True,0,1,-1,1,1,1,0,4.0
4332,490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,True,True,0,0,0,1,0,1,0,4.0
4333,500053,KENNEWICK GENERAL HOSPITAL,WA,True,True,0,1,1,-1,0,1,1,3.0
